纤纤,6,战斗的天使，战斗的女孩，战斗场面还不错。,4
CMGS,6,这片估计在国内爆不起来，三部曲的话作为第一部还行，但世界观没构建起来，结尾也没爆点，能看的都已经在预告中看完了。另外这片应该是纯 IMAX 拍摄，一定要看 IMAX，几个广角镜头都是全屏非常厉害，基本上是好莱坞顶级 CG 渲染了，而近景就会切换回标准的上下黑边。当特效片看吧，不要对此片太多期望。,19
OCT IO≯,8,看得出老卡的剧本一定打磨了一遍一遍又一遍，每一处情节的编排和修改都为在力保通顺完整的前提下尽力还原原作，因为前四卷其实本就没啥主线内容，人物过多且故事独立，卡导为了攒成一个整体已经是煞费苦心，能改成这样真心不容易了……感觉卡德里梅隆这次简直克制到了极致，不挂名真心看不出是他导的……最后动作戏实在太带劲了，达到预期！其实木城原作的分镜就已经让人叹为观止了，这次电影版的还原更是登峰造极啊…… ================ 我想看这部电影 2010-04-09 老卡你赶紧拍啊！！！！,3
PIERROT,2,电影没什么好说的。最后一个镜头诺顿摘眼镜时我旁边六七岁的小女孩喊出声了：“妈妈这坏人好帅啊”,7
路易思,2,看东方女孩子打架是很爽的，看完就也想把人头踢劈叉,0
朝阳区陆依萍,6,除了女主眼睛很像抖音美颜版刘梓晨外，其余都OK！,8
Howie,2,无聊！一个打一万个！跟漫威超级英雄弱智片没啥区别，看一半睡着了。,24
诸葛若见,6,画面特效太绚丽，爆裂打斗场景与废土世界形成鲜明对比，赛博朋克感十足。但故事线有点平庸，雨果竟有些像贾斯汀·比伯，配上阿丽塔的满级装备，本片又名氪金玩家爱上新手村丁日。,3
蓝希,10,2月最值得期待的电影，新一位动画女神形象即将到来，一定要去刷IMAX，精彩动作戏+暴力美学，视觉效果超赞！女主角的好几个镜头都会成为影史经典，这片子没做成动画电影真是可惜了！特别期特效部分的幕后揭秘！,18
⚪️HelloThere🔵,8,纵使有再多的cliche和废物男主原地踏步的角色发展（真的智障到我昏厥），看在阿丽塔又美又强、废铁城细节让我开心、配角各有各的美（除了男主）、死伤惨重从不含糊的份上我还是给到四星。这技术太炫了让人昏厥，女主虽然画风和别人不一样可是非常自然可爱。做成动作游戏会很棒的！好像第一次在银幕上看到动辄就真·撕来撕去的赛博朋克，有点爽。狗，好评。,2
小爱,2,漫画原著党表示凯莉的性格被改成这样让我非常失望。不能指望被好莱坞浸淫的人们还原铳梦的整体价值观。特效4.5星，只能看看特效了。,5
李阿斗,6,画面是没得说，有末世感，可以加一星。只不过这个剧情也太低幼了吧，完全看不出Alita的成长和转变啊！听我一句，看过原著的，别让电影毁了你心中的Alita，原著想表达的灵魂该片丝毫没有，要我说就是批量生产的套路片。当然如果你没有看过铳梦，单纯当个硬核科幻看看还行。,31
夜神月的猫,8,1、女主对漫画诠释完美，但意外对女主的其他作品并不期待，卡神光芒太闪耀；2、亦黑亦白的女配表情单调，像一只严肃的花瓶；3其他配角有些脸谱化，角色刻画上有些简单化了；4、如果有阿丽塔式的女朋友真是压力山大；5、想想反派诺瓦，突然明白为啥卡神花痴一般的求灭霸出演自己的电影；6、特效真是每一毛钱都花在了刀刃上，特别是花式的动作特技，皮肤特写的真实感；7、电影的深度而言还是不如头号玩家，可能需要好多部才能整合出完整内涵吧，导演应该把攻壳再拍一遍，拍续集也行；8、好片就是感觉时长短啊，在新的一年里祝愿卡神寿比南山，续集多产！,5
Sidney,8,0219首映）鸳鸯被里成双夜，一记铁拳锤海棠。即使“父女”关系较原作《铳梦》比改动更为复杂，主角阿丽塔的人物造型和心理动机仍充满了日漫的灵魂，赛博朋克味的机械少女梦也满足了很多死宅的幻想。舔了这么多，这部影片仍有故事上的不足，缺乏情节起伏高潮，世界很大但格局很小。或许是大家对卡神的电影期待值过高容易形成落差，就算本片与卡梅隆渊源深厚，但他也只是监制与编剧罢了…毕竟，最后卡神的导演二选一，让我们看到的是《阿凡达》。,6
Carf,6,特效还行，故事很渣，也很套路，可能需要几部续集来补充说明第一集的不合逻辑，这类科幻片的悲哀是一群未来的机器道具拍摄千年前的功夫片，无谓的慢动作打打杀杀，大刀对枪炮？未来的武器是什么？,17
怀璧不予,8,我和阿丽塔最大的共同点，是把男朋友“公主抱”起来过。（虽然是在泳池,5
SleepWalker,6,看完的第一感觉就是被欺骗，这年头超长预告片有点多。很难说卡神到底有多少自己的东西注入其中，就我看不太多。虽然爆米花咱绝不死磕剧情漏洞，但至少也该看着顺畅点，然而这毫无逻辑的人物动机，这时有时无的叙事节奏，这如同鸡肋一般的烂尾结局，真让人烧心。还有谁能告诉我阿丽塔对着镜子练功就能重拾自我什么鬼。更甭提一众狐假虎威的反派和压根没起啥作用的奥斯卡三大牌了，都还不如斯克林的英伦痞子范吸引人。优点也不是没有，第二场机动球赛绝对全片最优，酒吧群殴也还成，可惜仅属于佳句。事实证明罗德里格兹还是适合小作坊电影，并没有驾驭这种体量大片的能力。以上仅属于一个非原著党的普通观众观后感。///二刷过后感觉剪辑也很次，阿丽塔正经可爱，比真人演得好，诺顿帅不过一秒估计下一部你也是个傀儡吧hhh.,9
托尼·王大拿,4,通俗化的改编令其几乎失去了《铳梦》的精髓，面向大众的定位也让影片没能至少看上去硬核一点。,5
斯里皮废墟,8,论动作戏的精彩，可以把我看过的所有漫威电影拉一块儿A了；论画面的优美，可以在狗年的最后一天预订猪年全年最佳；但是说到剧情，实在只有狗屁不通四个字……,18
Anavrin,2,废土不废，米花很爆的伪中二少女非觉醒装叉记……原作这样的五星漫，你不能拍成银翼杀手，好歹也整个生化危机出来吧，结果却搞了个暮光之城，真是让人无言以对,6
雨苔思音,6,看完长叹一口气。这故事怎么能这么没有新意，这么幼稚呢。,36
comple,8,这肯定不是一部完美的电影，但是对于木城雪户铳梦世界的还原达到了前所未有的高度，是目前好莱坞和日本漫画最佳的结合。,10
似水流年,4,动作戏还ok吧，就是B级片导演放到A制作里天然会产生别扭感，罗德里格兹那套血浆美学在一堆金属的碰撞中全都失效，比如那段纵向劈人，先不说效果能不能跟《罪恶之城》比，这个设计本身在《罪恶之城》里就是冰山一角而这里被用在了高潮。还有我无比厌恶一个电影俩小时啥也没讲清，结尾（居然有脸）告诉你：等着看下一部吧下一部就啥都明白了！,9
Die Katze,10,120分鐘拍了已出版漫畫1/3的內容，恰到好處。這片子不看IMAX等於白看。,6
皮革业,6,文本和人物真是塌啊，好在有特效和几场追逐戏撑着。原地踏步20年的罗德里格兹，有种过气香港导演的气质，可以跑中国接点大业片来拍拍。,4
天腐之国,8,小男友完全是个功能性人物，但和其他超英电影中功能性女主不同的是，他没有公主命却得了公主病，使得最后GG时只能让人由衷地为阿丽塔甩掉大包袱而感到高兴¯\_(ツ)_/¯,2
Dr希鲁鲁克,10,一场撒冷户口引发的血案,5
蕾拉❤初心者,10,卡神牛逼卡神牛逼卡神牛逼重要的事情说三遍！ 所有打斗场景的分镜头都做得碉堡了，打击感超级强，肉眼可见的经费在燃烧！ 喜欢动作片的宝宝请答应我，下周这片国内上映请务必去看好吗！你将收获19年第一女Alpha！ps：Alita表情皮肤的建模效果细腻到让我在观影途中冒出了“以后可能就不需要人类来演电影”了的念头,9
苏妄言,8,命运掌握在自己手里，就算在奴化的环境下也要有反叛和追求真理的精神！相比原著，剧情改编并不完美！但相比里面几年前那部也是根据日本动漫改编的小夜刀强多了，我永远忘不了那里面全智贤水手裙下的那条秋裤。。。,3
Melodrame,8,喜欢废土世界的各位一定不要错过！比攻壳特工队不知道高到哪里去了，但完全不及头号玩家。遗憾的是想说的东西太多，故事没有好的剧情去推动，有些衔接生搬硬套，看到一半甚至会觉得有些无聊。但CGI特效棒呆，战斗场面非常燃，尤其喜欢地下作战那场五马分尸只剩一条手臂也要杀到到你叫爸爸，这不是漫画战场教给我们最深刻的道理吗,3
大海里的针,8,目前最先进的动作捕捉就是：CG假人与两个奥斯卡男配对戏，表情一点也没有违和感。剧情很好莱坞，但也没俗到不可接受的程度。,3
陈先生,6,虽然原著是日本漫画，但这片子很美式啊，各种机器人改造人，各种大乱斗，我没看过漫画版，只看过日本动画版，电影和动画还是有一些区别的：动画里的废铁城比电影里更荒凉；动画里阿丽塔在酒馆很轻松就打死了诗琳改造的人，电影里阿丽塔被改造人打得粉碎，到很后面才杀了改造人；动画里对决斗赛描绘不多，电影里增加了决斗赛的篇幅，还加了阿丽塔学抢球运动；动画里阿丽塔主动亲了雨果，电影里反过来；动画里雨果在偷窃时被发现，电影里雨果已经决定退出，但还是被举报成为悬赏犯；动画里提到了雨果的兄嫂，电影里没有；动画里依德医生杀了维克特，电影里阿丽塔杀的。虽然总的来说电影对阿丽塔的背景身世的刻画比动画里多，但还是交代的不清楚，诺瓦到底是谁，目的是什么？撒冷和火联到底为什么有仇？依德医生夫妇为何被流放？没觉得特效特别震撼。,0
Shaka,10,爆好看！！！比《攻壳机动队》好看100倍！！！剧情很虐有点琼瑶，动作戏很燃，阿里塔大闹酒馆一幕拍出了《卧虎藏龙》玉娇龙单挑江湖豪杰的爽感，但是后面又接了一层更厉害的打戏简直像平地飞升一般刺激！再说一遍动作戏从头到尾酣畅淋漓！！！（不过特效真的就花在主角建模和动作戏上了，其他特效就没有太多记忆点，世界观呈现感觉还不如《银翼杀手2049》，but who cares，好看就够了！,2
sevenseas,8,我觉得改编的可以接受，原作这前面好几篇呢，肯定要有压缩。可惜破坏球比赛打的都是些杂鱼，不过瘾，期待原作对帝皇那种比赛。,1
